,Unit Id,Grand total,Black total,Hispanic total,Grand total women,Year,UNITID,HRTOTLT,DVHRBKT,DVHRHST,HRBKAAT,HRTOTLW,HRHISPT
85846,,,,,,2012,475246.0,2.0,,,0.0,2.0,0.0
85859,,,,,,2012,475273.0,29.0,,,10.0,15.0,3.0
22,,,,,,2013,100654.0,371.0,,,294.0,186.0,2.0
74,,,,,,2013,100663.0,2244.0,,,135.0,886.0,68.0
125,,,,,,2013,100690.0,41.0,,,3.0,6.0,0.0
157,,,,,,2013,100706.0,312.0,,,14.0,121.0,7.0
202,,,,,,2013,100724.0,278.0,,,153.0,147.0,4.0
254,,,,,,2013,100733.0,1.0,,,1.0,0.0,0.0
284,,,,,,2013,100751.0,1252.0,,,75.0,550.0,29.0
336,,,,,,2013,100760.0,59.0,,,4.0,33.0,0.0
371,,,,,,2013,100812.0,84.0,,,10.0,48.0,1.0
412,,,,,,2013,100830.0,203.0,,,14.0,91.0,6.0
468,,,,,,2013,100858.0,1426.0,,,107.0,545.0,35.0
527,,,,,,2013,100937.0,86.0,,,0.0,32.0,1.0
572,,,,,,2013,101028.0,36.0,,,8.0,24.0,0.0
608,,,,,,2013,101073.0,21.0,,,13.0,10.0,1.0
637,,,,,,2013,101116.0,12.0,,,2.0,9.0,0.0
665,,,,,,2013,101143.0,69.0,,,6.0,20.0,1.0
694,,,,,,2013,101161.0,82.0,,,9.0,49.0,2.0
721,,,,,,2013,101189.0,111.0,,,5.0,39.0,1.0
766,,,,,,2013,101240.0,150.0,,,6.0,87.0,0.0
800,,,,,,2013,101277.0,5.0,,,0.0,5.0,0.0
822,,,,,,2013,101286.0,131.0,,,14.0,86.0,2.0
870,,,,,,2013,101295.0,128.0,,,4.0,85.0,0.0
915,,,,,,2013,101301.0,55.0,,,33.0,35.0,0.0
951,,,,,,2013,101365.0,8.0,,,2.0,5.0,0.0
978,,,,,,2013,101435.0,41.0,,,1.0,20.0,0.0
1010,,,,,,2013,101453.0,6.0,,,0.0,1.0,0.0
1038,,,,,,2013,101462.0,30.0,,,17.0,16.0,0.0
1073,,,,,,2013,101471.0,40.0,,,18.0,9.0,0.0
1108,,,,,,2013,101480.0,318.0,,,21.0,152.0,3.0
1144,,,,,,2013,101499.0,35.0,,,10.0,19.0,0.0
1183,,,,,,2013,101505.0,144.0,,,23.0,90.0,1.0
1223,,,,,,2013,101514.0,143.0,,,21.0,82.0,1.0
1265,,,,,,2013,101541.0,28.0,,,5.0,15.0,0.0
1309,,,,,,2013,101569.0,82.0,,,47.0,41.0,0.0
1360,,,,,,2013,101587.0,123.0,,,20.0,62.0,2.0
1412,,,,,,2013,101602.0,57.0,,,4.0,39.0,1.0
1452,,,,,,2013,101648.0,18.0,,,0.0,6.0,2.0
1496,,,,,,2013,101675.0,101.0,,,72.0,65.0,1.0
1533,,,,,,2013,101693.0,85.0,,,1.0,43.0,0.0
1567,,,,,,2013,101709.0,136.0,,,4.0,69.0,3.0
1606,,,,,,2013,101736.0,77.0,,,5.0,36.0,0.0
1650,,,,,,2013,101879.0,224.0,,,11.0,114.0,7.0
1691,,,,,,2013,101897.0,58.0,,,2.0,35.0,0.0
1734,,,,,,2013,101912.0,110.0,,,90.0,58.0,3.0
1776,,,,,,2013,101949.0,35.0,,,4.0,23.0,0.0
1803,,,,,,2013,101958.0,4.0,,,1.0,4.0,0.0
1824,,,,,,2013,101994.0,24.0,,,9.0,13.0,0.0
1857,,,,,,2013,102030.0,85.0,,,47.0,49.0,0.0
1895,,,,,,2013,102049.0,300.0,,,16.0,142.0,5.0
1939,,,,,,2013,102058.0,51.0,,,50.0,21.0,0.0
1969,,,,,,2013,102067.0,92.0,,,18.0,50.0,0.0
1999,,,,,,2013,102076.0,43.0,,,1.0,24.0,0.0
2027,,,,,,2013,102094.0,755.0,,,38.0,325.0,10.0
2084,,,,,,2013,102234.0,73.0,,,2.0,31.0,5.0
2122,,,,,,2013,102261.0,7.0,,,0.0,1.0,0.0
2156,,,,,,2013,102270.0,58.0,,,35.0,32.0,0.0
2193,,,,,,2013,102298.0,43.0,,,29.0,17.0,0.0
2230,,,,,,2013,102313.0,67.0,,,31.0,36.0,0.0
2270,,,,,,2013,102368.0,491.0,,,42.0,232.0,0.0
2328,,,,,,2013,102377.0,293.0,,,149.0,115.0,4.0
2373,,,,,,2013,102395.0,7.0,,,1.0,0.0,0.0
2409,,,,,,2013,102429.0,111.0,,,8.0,58.0,0.0
2455,,,,,,2013,102553.0,679.0,,,9.0,346.0,21.0
2507,,,,,,2013,102580.0,1.0,,,0.0,0.0,0.0
2545,,,,,,2013,102614.0,1143.0,,,7.0,502.0,36.0
2605,,,,,,2013,102632.0,112.0,,,1.0,51.0,1.0
2648,,,,,,2013,102669.0,47.0,,,0.0,24.0,0.0
2674,,,,,,2013,102711.0,43.0,,,0.0,18.0,0.0
2700,,,,,,2013,102845.0,44.0,,,2.0,29.0,4.0
2735,,,,,,2013,103361.0,10.0,,,0.0,5.0,0.0
2760,,,,,,2013,103501.0,13.0,,,0.0,10.0,0.0
2782,,,,,,2013,103529.0,11.0,,,0.0,8.0,1.0
2810,,,,,,2013,103644.0,20.0,,,3.0,14.0,0.0
2836,,,,,,2013,103723.0,12.0,,,0.0,3.0,1.0
2856,,,,,,2013,103732.0,3.0,,,0.0,3.0,2.0
2870,,,,,,2013,103741.0,7.0,,,1.0,7.0,1.0
2893,,,,,,2013,103778.0,44.0,,,1.0,15.0,4.0
2925,,,,,,2013,103787.0,5.0,,,2.0,3.0,0.0
2948,,,,,,2013,103811.0,35.0,,,6.0,6.0,3.0
2969,,,,,,2013,103893.0,15.0,,,0.0,13.0,0.0
2992,,,,,,2013,103909.0,12.0,,,0.0,12.0,0.0
3019,,,,,,2013,103927.0,8.0,,,0.0,5.0,0.0
3045,,,,,,2013,103945.0,9.0,,,0.0,8.0,0.0
3069,,,,,,2013,103954.0,2.0,,,0.0,2.0,1.0
3086,,,,,,2013,103963.0,19.0,,,1.0,1.0,1.0
3105,,,,,,2013,104090.0,8.0,,,0.0,6.0,0.0
3141,,,,,,2013,104151.0,1930.0,,,39.0,782.0,135.0
3205,,,,,,2013,104160.0,126.0,,,5.0,64.0,21.0
3256,,,,,,2013,104179.0,2632.0,,,33.0,1020.0,175.0
3311,,,,,,2013,104188.0,13.0,,,0.0,3.0,1.0
3330,,,,,,2013,104294.0,21.0,,,2.0,15.0,4.0
3352,,,,,,2013,104346.0,92.0,,,7.0,53.0,5.0
3388,,,,,,2013,104364.0,5.0,,,0.0,3.0,0.0
3406,,,,,,2013,104391.0,6.0,,,0.0,5.0,0.0
3427,,,,,,2013,104425.0,83.0,,,3.0,42.0,7.0
3461,,,,,,2013,104434.0,3.0,,,0.0,3.0,0.0
3474,,,,,,2013,104443.0,5.0,,,1.0,5.0,1.0
3492,,,,,,2013,104504.0,2.0,,,0.0,2.0,0.0
3512,,,,,,2013,104568.0,11.0,,,1.0,9.0,2.0
3538,,,,,,2013,104577.0,93.0,,,1.0,36.0,9.0
3580,,,,,,2013,104586.0,80.0,,,0.0,16.0,2.0
3606,,,,,,2013,104665.0,3.0,,,0.0,1.0,0.0
3628,,,,,,2013,104708.0,315.0,,,11.0,161.0,29.0
3674,,,,,,2013,104717.0,290.0,,,19.0,167.0,16.0
3716,,,,,,2013,104805.0,40.0,,,5.0,29.0,4.0
3743,,,,,,2013,104911.0,11.0,,,0.0,10.0,3.0
3767,,,,,,2013,105118.0,2.0,,,0.0,2.0,0.0
3822,,,,,,2013,105145.0,113.0,,,10.0,74.0,6.0
3858,,,,,,2013,105154.0,354.0,,,16.0,197.0,24.0
3892,,,,,,2013,105163.0,3.0,,,0.0,0.0,0.0
3913,,,,,,2013,105172.0,4.0,,,1.0,0.0,0.0
3940,,,,,,2013,105206.0,80.0,,,1.0,43.0,4.0
3972,,,,,,2013,105215.0,89.0,,,0.0,2.0,5.0
3994,,,,,,2013,105297.0,60.0,,,1.0,26.0,0.0
4025,,,,,,2013,105330.0,973.0,,,13.0,479.0,58.0
4080,,,,,,2013,105349.0,75.0,,,0.0,40.0,3.0
4113,,,,,,2013,105367.0,8.0,,,0.0,7.0,2.0
4142,,,,,,2013,105428.0,161.0,,,7.0,96.0,30.0
4174,,,,,,2013,105482.0,4.0,,,0.0,2.0,2.0
4202,,,,,,2013,105516.0,29.0,,,2.0,15.0,2.0
4240,,,,,,2013,105525.0,373.0,,,10.0,226.0,62.0
4272,,,,,,2013,105534.0,37.0,,,0.0,30.0,6.0
4291,,,,,,2013,105543.0,23.0,,,3.0,20.0,4.0
4320,,,,,,2013,105589.0,59.0,,,0.0,30.0,2.0
4361,,,,,,2013,105659.0,19.0,,,0.0,0.0,2.0
4388,,,,,,2013,105668.0,19.0,,,2.0,12.0,0.0
4419,,,,,,2013,105677.0,7.0,,,0.0,0.0,0.0
4433,,,,,,2013,105701.0,3.0,,,0.0,3.0,1.0
4456,,,,,,2013,105747.0,172.0,,,4.0,83.0,10.0
4500,,,,,,2013,105792.0,72.0,,,8.0,43.0,16.0
4539,,,,,,2013,105899.0,16.0,,,0.0,5.0,1.0
4568,,,,,,2013,105987.0,11.0,,,1.0,4.0,5.0
4590,,,,,,2013,106041.0,88.0,,,0.0,1.0,6.0
4610,,,,,,2013,106102.0,6.0,,,0.0,5.0,1.0
4628,,,,,,2013,106111.0,6.0,,,2.0,5.0,2.0
4654,,,,,,2013,106148.0,113.0,,,0.0,51.0,3.0
4700,,,,,,2013,106245.0,471.0,,,21.0,194.0,13.0
4752,,,,,,2013,106263.0,509.0,,,23.0,234.0,11.0
4792,,,,,,2013,106281.0,3.0,,,1.0,2.0,0.0
4816,,,,,,2013,106306.0,35.0,,,32.0,18.0,0.0
4841,,,,,,2013,106315.0,3.0,,,3.0,3.0,0.0
4850,,,,,,2013,106324.0,3.0,,,0.0,3.0,0.0
4869,,,,,,2013,106342.0,41.0,,,0.0,11.0,2.0
4899,,,,,,2013,106351.0,6.0,,,6.0,4.0,0.0
4913,,,,,,2013,106360.0,3.0,,,1.0,2.0,0.0
4937,,,,,,2013,106397.0,1174.0,,,40.0,427.0,32.0
5002,,,,,,2013,106412.0,159.0,,,98.0,69.0,0.0
5045,,,,,,2013,106449.0,123.0,,,5.0,62.0,1.0
5093,,,,,,2013,106458.0,520.0,,,33.0,269.0,5.0
5138,,,,,,2013,106467.0,355.0,,,6.0,177.0,5.0
5182,,,,,,2013,106485.0,157.0,,,6.0,84.0,2.0
5212,,,,,,2013,106494.0,4.0,,,1.0,4.0,0.0
5232,,,,,,2013,106546.0,50.0,,,6.0,47.0,1.0
5264,,,,,,2013,106625.0,74.0,,,1.0,49.0,0.0
5304,,,,,,2013,106704.0,533.0,,,24.0,270.0,8.0
5353,,,,,,2013,106713.0,29.0,,,1.0,12.0,1.0
5387,,,,,,2013,106795.0,38.0,,,0.0,28.0,1.0
5420,,,,,,2013,106810.0,11.0,,,0.0,5.0,0.0
5447,,,,,,2013,106829.0,28.0,,,9.0,12.0,0.0
5481,,,,,,2013,106883.0,31.0,,,1.0,15.0,0.0
5508,,,,,,2013,106892.0,6.0,,,2.0,6.0,0.0
5524,,,,,,2013,106908.0,24.0,,,3.0,23.0,0.0
5546,,,,,,2013,106980.0,101.0,,,3.0,65.0,2.0
5583,,,,,,2013,106999.0,42.0,,,0.0,28.0,1.0
5627,,,,,,2013,107044.0,289.0,,,4.0,102.0,2.0
5679,,,,,,2013,107071.0,173.0,,,10.0,75.0,2.0
5726,,,,,,2013,107080.0,116.0,,,4.0,52.0,5.0
5760,,,,,,2013,107099.0,5.0,,,1.0,4.0,0.0
5772,,,,,,2013,107123.0,6.0,,,3.0,6.0,0.0
5799,,,,,,2013,107141.0,82.0,,,2.0,20.0,3.0
5837,,,,,,2013,107211.0,1.0,,,1.0,1.0,0.0
5852,,,,,,2013,107220.0,16.0,,,2.0,15.0,0.0
5862,,,,,,2013,107275.0,2.0,,,0.0,2.0,0.0
5871,,,,,,2013,107293.0,6.0,,,0.0,3.0,0.0
5892,,,,,,2013,107318.0,44.0,,,12.0,18.0,0.0
5929,,,,,,2013,107327.0,62.0,,,1.0,35.0,1.0
5958,,,,,,2013,107363.0,2.0,,,0.0,2.0,0.0
5975,,,,,,2013,107442.0,2.0,,,2.0,1.0,0.0
5999,,,,,,2013,107460.0,65.0,,,0.0,35.0,0.0
6036,,,,,,2013,107488.0,29.0,,,0.0,16.0,0.0
6067,,,,,,2013,107512.0,100.0,,,0.0,33.0,1.0
6108,,,,,,2013,107521.0,36.0,,,1.0,24.0,0.0
6147,,,,,,2013,107549.0,42.0,,,0.0,27.0,1.0
6188,,,,,,2013,107558.0,47.0,,,0.0,20.0,1.0
6223,,,,,,2013,107585.0,64.0,,,0.0,34.0,0.0
6266,,,,,,2013,107600.0,48.0,,,32.0,24.0,0.0
6305,,,,,,2013,107619.0,70.0,,,8.0,51.0,2.0
6344,,,,,,2013,107637.0,43.0,,,14.0,24.0,1.0
6377,,,,,,2013,107655.0,2.0,,,0.0,2.0,0.0
6399,,,,,,2013,107664.0,178.0,,,15.0,99.0,3.0
6434,,,,,,2013,107725.0,40.0,,,3.0,25.0,0.0
6464,,,,,,2013,107743.0,21.0,,,0.0,14.0,0.0
6490,,,,,,2013,107789.0,6.0,,,0.0,6.0,0.0
6505,,,,,,2013,107831.0,3.0,,,0.0,3.0,0.0
6522,,,,,,2013,107840.0,6.0,,,6.0,4.0,0.0
6555,,,,,,2013,107877.0,29.0,,,0.0,11.0,0.0
6602,,,,,,2013,107974.0,54.0,,,7.0,40.0,0.0
6638,,,,,,2013,107983.0,160.0,,,11.0,78.0,1.0
6679,,,,,,2013,107992.0,35.0,,,2.0,19.0,0.0
6722,,,,,,2013,108065.0,2.0,,,2.0,2.0,0.0
6744,,,,,,2013,108092.0,239.0,,,9.0,119.0,6.0
6785,,,,,,2013,108232.0,274.0,,,3.0,106.0,17.0
6822,,,,,,2013,108250.0,10.0,,,0.0,6.0,1.0
6870,,,,,,2013,108348.0,1.0,,,0.0,1.0,1.0
6894,,,,,,2013,108649.0,7.0,,,2.0,7.0,0.0
6916,,,,,,2013,108667.0,64.0,,,13.0,32.0,10.0
6947,,,,,,2013,108807.0,145.0,,,2.0,78.0,19.0
6978,,,,,,2013,108852.0,8.0,,,0.0,6.0,0.0
7002,,,,,,2013,108861.0,6.0,,,1.0,4.0,0.0
7028,,,,,,2013,108870.0,11.0,,,1.0,2.0,0.0
7066,,,,,,2013,108977.0,5.0,,,1.0,4.0,2.0
7091,,,,,,2013,109040.0,76.0,,,13.0,50.0,18.0
7123,,,,,,2013,109086.0,12.0,,,2.0,5.0,1.0
7159,,,,,,2013,109208.0,388.0,,,20.0,216.0,46.0
7187,,,,,,2013,109332.0,4.0,,,1.0,2.0,1.0
7211,,,,,,2013,109350.0,183.0,,,14.0,89.0,15.0
7247,,,,,,2013,109651.0,100.0,,,1.0,28.0,8.0
7281,,,,,,2013,109721.0,5.0,,,0.0,1.0,1.0
7303,,,,,,2013,109730.0,4.0,,,0.0,0.0,0.0
7338,,,,,,2013,109785.0,433.0,,,26.0,229.0,26.0
7375,,,,,,2013,109819.0,249.0,,,10.0,121.0,25.0
7407,,,,,,2013,109907.0,37.0,,,2.0,16.0,4.0
7435,,,,,,2013,109934.0,12.0,,,1.0,10.0,1.0
7459,,,,,,2013,110060.0,6.0,,,0.0,2.0,0.0
7491,,,,,,2013,110097.0,254.0,,,6.0,89.0,14.0
7533,,,,,,2013,110185.0,32.0,,,0.0,13.0,0.0
7554,,,,,,2013,110194.0,9.0,,,0.0,0.0,3.0
7575,,,,,,2013,110219.0,35.0,,,2.0,19.0,2.0
7610,,,,,,2013,110246.0,179.0,,,1.0,96.0,8.0
7640,,,,,,2013,110307.0,14.0,,,1.0,9.0,1.0
7671,,,,,,2013,110316.0,56.0,,,2.0,26.0,6.0
7714,,,,,,2013,110334.0,207.0,,,3.0,110.0,25.0
7756,,,,,,2013,110361.0,254.0,,,7.0,117.0,17.0
7802,,,,,,2013,110370.0,91.0,,,4.0,43.0,6.0
7848,,,,,,2013,110398.0,68.0,,,5.0,33.0,3.0
7899,,,,,,2013,110404.0,886.0,,,10.0,194.0,19.0
7952,,,,,,2013,110413.0,167.0,,,5.0,76.0,13.0
8000,,,,,,2013,110422.0,751.0,,,11.0,255.0,41.0
8052,,,,,,2013,110468.0,196.0,,,11.0,112.0,12.0
8098,,,,,,2013,110486.0,252.0,,,10.0,129.0,31.0
8149,,,,,,2013,110495.0,277.0,,,7.0,124.0,24.0
8220,,,,,,2013,110510.0,436.0,,,21.0,203.0,42.0
8271,,,,,,2013,110529.0,517.0,,,12.0,208.0,44.0
8323,,,,,,2013,110538.0,480.0,,,6.0,197.0,17.0
8376,,,,,,2013,110547.0,290.0,,,25.0,157.0,31.0
8425,,,,,,2013,110556.0,661.0,,,27.0,285.0,70.0
8479,,,,,,2013,110565.0,893.0,,,29.0,440.0,69.0
8531,,,,,,2013,110574.0,311.0,,,20.0,154.0,31.0
8582,,,,,,2013,110583.0,954.0,,,30.0,449.0,79.0
8636,,,,,,2013,110592.0,563.0,,,26.0,280.0,90.0
8688,,,,,,2013,110608.0,896.0,,,46.0,441.0,106.0
8740,,,,,,2013,110617.0,667.0,,,27.0,311.0,49.0
8794,,,,,,2013,110635.0,3072.0,,,68.0,1124.0,137.0
8856,,,,,,2013,110644.0,3492.0,,,59.0,1363.0,172.0
8914,,,,,,2013,110653.0,2242.0,,,43.0,873.0,102.0
8972,,,,,,2013,110662.0,4221.0,,,89.0,1510.0,192.0
9030,,,,,,2013,110671.0,994.0,,,30.0,352.0,54.0
9090,,,,,,2013,110680.0,3410.0,,,51.0,1168.0,160.0
9146,,,,,,2013,110699.0,3273.0,,,61.0,1504.0,117.0
9199,,,,,,2013,110705.0,1314.0,,,21.0,447.0,74.0
9257,,,,,,2013,110714.0,776.0,,,14.0,312.0,58.0
9309,,,,,,2013,110778.0,25.0,,,0.0,14.0,0.0
9342,,,,,,2013,110875.0,5.0,,,0.0,4.0,1.0
9363,,,,,,2013,110918.0,3.0,,,0.0,1.0,0.0
9392,,,,,,2013,110945.0,14.0,,,1.0,7.0,2.0
9419,,,,,,2013,111009.0,12.0,,,0.0,4.0,0.0
9437,,,,,,2013,111054.0,14.0,,,1.0,8.0,7.0
9462,,,,,,2013,111081.0,151.0,,,11.0,62.0,6.0
9511,,,,,,2013,111188.0,59.0,,,1.0,11.0,4.0
9550,,,,,,2013,111391.0,43.0,,,2.0,18.0,1.0
9588,,,,,,2013,111434.0,75.0,,,4.0,48.0,12.0
9623,,,,,,2013,111461.0,181.0,,,6.0,99.0,19.0
9660,,,,,,2013,111513.0,7.0,,,0.0,7.0,2.0
9683,,,,,,2013,111638.0,22.0,,,5.0,18.0,4.0
9711,,,,,,2013,111708.0,9.0,,,0.0,1.0,6.0
9735,,,,,,2013,111717.0,13.0,,,1.0,5.0,7.0
9757,,,,,,2013,111726.0,10.0,,,0.0,4.0,10.0
9773,,,,,,2013,111744.0,5.0,,,0.0,0.0,3.0
9792,,,,,,2013,111762.0,5.0,,,0.0,2.0,4.0
9812,,,,,,2013,111771.0,5.0,,,0.0,1.0,3.0
9828,,,,,,2013,111799.0,3.0,,,1.0,0.0,2.0
9849,,,,,,2013,111887.0,270.0,,,10.0,152.0,57.0
9881,,,,,,2013,111896.0,58.0,,,0.0,29.0,2.0
9912,,,,,,2013,111920.0,184.0,,,10.0,101.0,20.0
9945,,,,,,2013,111939.0,206.0,,,13.0,121.0,32.0
9984,,,,,,2013,111948.0,405.0,,,10.0,165.0,14.0
10042,,,,,,2013,111966.0,91.0,,,33.0,52.0,5.0
10090,,,,,,2013,112075.0,88.0,,,2.0,41.0,6.0
10135,,,,,,2013,112084.0,20.0,,,1.0,11.0,0.0
10165,,,,,,2013,112127.0,5.0,,,0.0,3.0,0.0
10192,,,,,,2013,112172.0,161.0,,,9.0,81.0,36.0
10226,,,,,,2013,112181.0,4.0,,,0.0,4.0,1.0
10249,,,,,,2013,112190.0,665.0,,,46.0,405.0,69.0
10285,,,,,,2013,112251.0,101.0,,,6.0,37.0,5.0
10321,,,,,,2013,112260.0,160.0,,,2.0,51.0,8.0
10355,,,,,,2013,112288.0,20.0,,,0.0,19.0,6.0
10374,,,,,,2013,112367.0,12.0,,,0.0,11.0,2.0
10418,,,,,,2013,112385.0,42.0,,,0.0,24.0,6.0
10448,,,,,,2013,112394.0,19.0,,,1.0,3.0,0.0
10473,,,,,,2013,112446.0,26.0,,,3.0,5.0,3.0
10501,,,,,,2013,112455.0,5.0,,,0.0,4.0,5.0
10524,,,,,,2013,112525.0,307.0,,,6.0,149.0,15.0
10565,,,,,,2013,112561.0,47.0,,,0.0,23.0,5.0
10596,,,,,,2013,112570.0,1.0,,,0.0,0.0,0.0
10627,,,,,,2013,112686.0,90.0,,,38.0,46.0,20.0
10676,,,,,,2013,112826.0,88.0,,,15.0,55.0,12.0
10704,,,,,,2013,113096.0,178.0,,,12.0,98.0,26.0
10737,,,,,,2013,113111.0,96.0,,,10.0,49.0,15.0
10773,,,,,,2013,113193.0,153.0,,,0.0,86.0,16.0
10802,,,,,,2013,113218.0,83.0,,,2.0,43.0,8.0
10841,,,,,,2013,113236.0,198.0,,,4.0,113.0,28.0
10878,,,,,,2013,113333.0,274.0,,,21.0,141.0,34.0
10905,,,,,,2013,113397.0,34.0,,,1.0,34.0,11.0
10923,,,,,,2013,113449.0,13.0,,,0.0,13.0,7.0
10940,,,,,,2013,113537.0,7.0,,,0.0,4.0,1.0
10963,,,,,,2013,113573.0,103.0,,,6.0,48.0,13.0
10994,,,,,,2013,113582.0,3.0,,,0.0,2.0,0.0
11021,,,,,,2013,113634.0,254.0,,,13.0,134.0,20.0
11059,,,,,,2013,113698.0,100.0,,,4.0,62.0,3.0
11095,,,,,,2013,113704.0,13.0,,,0.0,3.0,1.0
11118,,,,,,2013,113856.0,279.0,,,10.0,144.0,83.0
11147,,,,,,2013,113908.0,15.0,,,7.0,13.0,1.0
11169,,,,,,2013,113980.0,329.0,,,20.0,180.0,40.0
11192,,,,,,2013,114044.0,13.0,,,1.0,8.0,3.0
11205,,,,,,2013,114071.0,8.0,,,0.0,8.0,5.0
11222,,,,,,2013,114080.0,4.0,,,2.0,4.0,1.0
11269,,,,,,2013,114123.0,19.0,,,0.0,14.0,0.0
11300,,,,,,2013,114266.0,119.0,,,10.0,70.0,30.0
11338,,,,,,2013,114354.0,67.0,,,9.0,43.0,8.0
11387,,,,,,2013,114390.0,9.0,,,0.0,5.0,0.0
11430,,,,,,2013,114415.0,5.0,,,1.0,5.0,0.0
11464,,,,,,2013,114433.0,38.0,,,1.0,17.0,0.0
11489,,,,,,2013,114460.0,19.0,,,6.0,14.0,1.0
11514,,,,,,2013,114549.0,58.0,,,7.0,34.0,6.0
11546,,,,,,2013,114585.0,1.0,,,0.0,0.0,0.0
11569,,,,,,2013,114628.0,2.0,,,0.0,2.0,1.0
11586,,,,,,2013,114716.0,186.0,,,11.0,112.0,25.0
11619,,,,,,2013,114734.0,4.0,,,0.0,2.0,0.0
11643,,,,,,2013,114761.0,4.0,,,0.0,3.0,0.0
11661,,,,,,2013,114789.0,340.0,,,11.0,175.0,64.0
11694,,,,,,2013,114813.0,100.0,,,2.0,44.0,2.0
11758,,,,,,2013,114840.0,82.0,,,6.0,23.0,4.0
11808,,,,,,2013,114859.0,287.0,,,6.0,144.0,28.0
11842,,,,,,2013,114938.0,77.0,,,2.0,48.0,15.0
11874,,,,,,2013,114947.0,24.0,,,0.0,9.0,0.0
11904,,,,,,2013,115001.0,239.0,,,5.0,133.0,21.0
11957,,,,,,2013,115083.0,82.0,,,5.0,34.0,2.0
11995,,,,,,2013,115126.0,127.0,,,5.0,77.0,17.0
12027,,,,,,2013,115214.0,5.0,,,0.0,3.0,0.0
12088,,,,,,2013,115296.0,200.0,,,7.0,110.0,29.0
12116,,,,,,2013,115357.0,2.0,,,1.0,2.0,1.0
12135,,,,,,2013,115393.0,104.0,,,4.0,57.0,23.0
12171,,,,,,2013,115409.0,95.0,,,4.0,36.0,4.0
12196,,,,,,2013,115454.0,29.0,,,0.0,13.0,3.0
12215,,,,,,2013,115472.0,36.0,,,0.0,25.0,5.0
12234,,,,,,2013,115490.0,24.0,,,1.0,14.0,2.0
12252,,,,,,2013,115515.0,20.0,,,2.0,7.0,1.0
12271,,,,,,2013,115533.0,35.0,,,3.0,22.0,1.0
12289,,,,,,2013,115658.0,6.0,,,0.0,6.0,5.0
12311,,,,,,2013,115728.0,50.0,,,7.0,34.0,4.0
12350,,,,,,2013,115746.0,34.0,,,0.0,16.0,3.0
12390,,,,,,2013,115755.0,281.0,,,6.0,124.0,10.0
12438,,,,,,2013,115773.0,26.0,,,2.0,15.0,1.0
12470,,,,,,2013,115861.0,156.0,,,3.0,81.0,34.0
12492,,,,,,2013,115931.0,26.0,,,5.0,12.0,7.0
12509,,,,,,2013,116226.0,5.0,,,0.0,2.0,0.0
12530,,,,,,2013,116350.0,14.0,,,3.0,10.0,3.0
12550,,,,,,2013,116439.0,124.0,,,2.0,58.0,17.0
12578,,,,,,2013,116466.0,8.0,,,0.0,1.0,0.0
12602,,,,,,2013,116475.0,5.0,,,1.0,0.0,0.0
12624,,,,,,2013,116484.0,7.0,,,0.0,3.0,1.0
12645,,,,,,2013,116563.0,12.0,,,0.0,10.0,1.0
12670,,,,,,2013,116712.0,42.0,,,4.0,27.0,2.0
12706,,,,,,2013,116846.0,15.0,,,1.0,6.0,0.0
12729,,,,,,2013,117052.0,196.0,,,6.0,95.0,38.0
12756,,,,,,2013,117104.0,9.0,,,0.0,2.0,1.0
12783,,,,,,2013,117113.0,33.0,,,3.0,12.0,3.0
12810,,,,,,2013,117140.0,228.0,,,11.0,118.0,18.0
12846,,,,,,2013,117168.0,15.0,,,0.0,4.0,0.0
12879,,,,,,2013,117195.0,40.0,,,0.0,21.0,2.0
12909,,,,,,2013,117238.0,6.0,,,0.0,5.0,4.0
12931,,,,,,2013,117247.0,133.0,,,25.0,71.0,15.0
12959,,,,,,2013,117274.0,35.0,,,0.0,15.0,0.0
12994,,,,,,2013,117520.0,22.0,,,1.0,4.0,1.0
13024,,,,,,2013,117557.0,8.0,,,0.0,2.0,1.0
13054,,,,,,2013,117575.0,4.0,,,0.0,0.0,0.0
13088,,,,,,2013,117627.0,102.0,,,6.0,44.0,9.0
13131,,,,,,2013,117636.0,464.0,,,29.0,252.0,37.0
13185,,,,,,2013,117645.0,281.0,,,25.0,156.0,34.0
13229,,,,,,2013,117672.0,43.0,,,0.0,16.0,2.0
13293,,,,,,2013,117690.0,104.0,,,13.0,58.0,16.0
13323,,,,,,2013,117706.0,189.0,,,10.0,112.0,15.0
13354,,,,,,2013,117715.0,77.0,,,37.0,44.0,9.0
13384,,,,,,2013,117724.0,183.0,,,34.0,87.0,36.0
13418,,,,,,2013,117733.0,180.0,,,16.0,99.0,26.0
13461,,,,,,2013,117751.0,55.0,,,0.0,12.0,0.0
13504,,,,,,2013,117788.0,212.0,,,23.0,102.0,27.0
13535,,,,,,2013,117803.0,37.0,,,7.0,33.0,9.0
13556,,,,,,2013,117867.0,91.0,,,8.0,52.0,19.0
13587,,,,,,2013,117894.0,125.0,,,12.0,65.0,21.0
13616,,,,,,2013,117900.0,1.0,,,0.0,1.0,0.0
13638,,,,,,2013,117928.0,26.0,,,0.0,13.0,0.0
13670,,,,,,2013,117946.0,552.0,,,33.0,244.0,57.0
13731,,,,,,2013,118116.0,3.0,,,1.0,2.0,1.0
13744,,,,,,2013,118125.0,2.0,,,0.0,2.0,0.0
13756,,,,,,2013,118134.0,2.0,,,0.0,1.0,0.0
13769,,,,,,2013,118143.0,2.0,,,0.0,1.0,1.0
